"","id","year","species","time_int","distance","dist_cat","flyover","count","display"
"2157","TELL_3_4_19",2019,"PAGP","0","126",NA,"N","1","NA"
"2158","TELL_3_4_19",2019,"PAGP","2","82",NA,"N","1","NA"
"2159","TELL_3_4_19",2019,"SQUIR","1","171",NA,"N","1","NA"
"2160","KOUG_5_6_19",2019,"AMPI","6","NA",1,"N","1","NA"
"2161","COUN_2_17_19",2019,"FOSP","0","NA",1,"N","2","NA"
"2162","COUN_2_17_19",2019,"GCSP","0","NA",1,"N","1","NA"
"2163","COUN_2_17_19",2019,"GCTH","0","NA",1,"N","2","NA"
"2164","COUN_2_17_19",2019,"GCTH","3","NA",101,"N","1","NA"
"2165","COUN_2_17_19",2019,"NOWA","1","NA",1,"N","1","NA"
"2166","COUN_2_17_19",2019,"WIWA","7","NA",101,"N","1","NA"
"2167","TELL_2_18_19",2019,"AMRO","3","324",NA,"N","1","NA"
"2168","TELL_2_18_19",2019,"BLUE","0","NA",101,"N","1","NA"
"2169","TELL_2_18_19",2019,"GCSP","0","NA",101,"N","1","NA"
"2170","TELL_2_18_19",2019,"WIWA","0","NA",101,"N","1","NA"
"2171","TELL_4_18_19",2019,"BLUE","9","NA",1,"N","1","NA"
"2172","TELL_4_18_19",2019,"BTGO","1","150",NA,"N","1","NA"
"2173","TELL_4_18_19",2019,"BTGO","2","250",NA,"N","1","NA"
"2174","TELL_4_18_19",2019,"FOSP","0","NA",101,"N","1","NA"
"2175","TELL_4_18_19",2019,"FOSP","1","NA",101,"N","1","NA"
"2176","TELL_4_18_19",2019,"GCSP","1","NA",101,"N","2","NA"
"2177","TELL_4_18_19",2019,"LALO","5","NA",1,"N","1","NA"
"2178","TELL_4_18_19",2019,"LTJA","7","50",NA,"N","1","NA"
"2179","TELL_4_18_19",2019,"SAVS","0","NA",1,"N","1","NA"
"2180","TELL_4_18_19",2019,"WESA","5","NA",1,"N","1","NA"
"2181","TELL_4_18_19",2019,"WIPT","8","100",NA,"N","1","NA"
"2182","TELL_1_19_19",2019,"AMGP","4","250",NA,"N","1","NA"
"2183","TELL_1_19_19",2019,"LALO","7","NA",101,"N","1","NA"
"2184","TELL_1_19_19",2019,"ROPT","0","300",NA,"N","1","NA"
"2185","TELL_1_19_19",2019,"SAVS","2","NA",101,"N","1","NA"
"2186","COUN_3_19_19",2019,"AMGP","4","55",NA,"N","1","NA"
"2187","COUN_3_19_19",2019,"BLUE","0","NA",101,"N","1","NA"
"2188","COUN_3_19_19",2019,"GCSP","0","NA",101,"N","1","NA"
"2189","COUN_3_19_19",2019,"LALO","0","NA",1,"N","2","NA"
"2190","COUN_3_19_19",2019,"LALO","6","NA",1,"N","1","NA"
"2191","COUN_3_19_19",2019,"PAGP","4","300",NA,"N","1","NA"
"2192","COUN_3_19_19",2019,"SAVS","1","NA",101,"N","1","NA"
"2193","COUN_3_19_19",2019,"SAVS","9","NA",1,"N","2","NA"
"2194","COUN_3_19_19",2019,"WHIM","4","300",NA,"N","1","NA"
"2195","COUN_3_19_19",2019,"WIPT","5","310",NA,"N","2","NA"
"2196","COUN_3_19_19",2019,"WIPT","7","200",NA,"N","1","NA"
"2197","KOUG_4_19_19",2019,"ATSP","0","NA",101,"N","1","NA"
"2198","KOUG_5_21_19",2019,"ATSP","0","NA",101,"N","1","NA"
"2199","KOUG_5_21_19",2019,"LALO","0","NA",1,"N","1","NA"
"2200","KOUG_5_21_19",2019,"PAGP","0","80",NA,"N","1","NA"
"2201","KOUG_5_21_19",2019,"SAVS","4","NA",101,"N","1","NA"
"2202","KOUG_5_21_19",2019,"WESA","0","NA",1,"N","2","NA"
"2203","KOUG_5_21_19",2019,"WHIM","1","250",NA,"N","1","NA"
"2204","TELL_2_22_19",2019,"LALO","2","NA",1,"N","1","NA"
"2205","TELL_2_22_19",2019,"LALO","3","NA",101,"N","1","NA"
"2206","TELL_2_22_19",2019,"LALO","9","NA",1,"N","1","NA"
"2207","TELL_2_22_19",2019,"SAVS","1","NA",101,"N","2","NA"
"2208","TELL_2_22_19",2019,"WATA","8","375",NA,"N","1","NA"
"2209","TELL_2_22_19",2019,"WIPT","0","72",NA,"N","1","NA"
"2210","TELL_2_22_19",2019,"WIPT","4","360",NA,"N","1","NA"
"2211","KOUG_5_25_19",2019,"CORE","7","NA",1,"N","2","NA"
"2212","KOUG_5_25_19",2019,"GCSP","0","NA",1,"N","2","NA"
"2213","KOUG_5_25_19",2019,"SAVS","2","NA",1,"N","1","NA"
"2214","COUN_1_14_20",2019,"AMRO","6","300",NA,"N","1","NA"
"2215","COUN_1_14_20",2019,"ARWA","0","NA",101,"N","1","NA"
"2216","COUN_1_14_20",2019,"FOSP","1","NA",101,"N","1","NA"
"2217","COUN_1_14_20",2019,"FOSP","1","NA",1,"N","1","NA"
"2218","COUN_1_14_20",2019,"GCTH","9","NA",1,"N","1","NA"
"2219","COUN_1_14_20",2019,"SAVS","0","NA",1,"N","1","NA"
"2220","COUN_1_14_20",2019,"SAVS","0","NA",101,"N","1","NA"
"2221","COUN_1_14_20",2019,"WHIM","3","400",NA,"N","1","NA"
"2222","COUN_1_14_20",2019,"WIWA","0","NA",1,"N","1","NA"
"2223","KOUG_3_29_20",2019,"AMRO","3","44",NA,"N","1","NA"
"2224","KOUG_3_29_20",2019,"FOSP","0","NA",1,"N","2","NA"
"2225","KOUG_3_29_20",2019,"GCTH","2","NA",1,"N","1","NA"
"2226","KOUG_3_29_20",2019,"GCTH","4","NA",1,"N","1","NA"
"2227","KOUG_3_29_20",2019,"OCWA","2","NA",1,"N","2","NA"
"2228","KOUG_3_29_20",2019,"WCSP","6","NA",1,"N","1","NA"
"2229","TELL_3_1_20",2019,"LALO","0","NA",1,"N","2","NA"
"2230","TELL_3_1_20",2019,"LALO","7","NA",1,"N","1","NA"
"2231","TELL_3_1_20",2019,"PAGP","9","350",NA,"N","1","NA"
"2232","TELL_3_1_20",2019,"ROPT","1","400",NA,"N","1","NA"
"2233","TELL_3_1_20",2019,"ROPT","3","375",NA,"N","1","NA"
"2234","TELL_3_1_20",2019,"SAVS","0","NA",1,"N","1","NA"
"2235","TELL_3_1_20",2019,"SAVS","4","NA",101,"N","1","NA"
"2236","TELL_3_1_20",2019,"WIPT","3","375",NA,"N","1","NA"
"2237","COUN_5_2_20",2019,"GCSP","4","NA",101,"N","1","NA"
"2238","COUN_5_2_20",2019,"GCTH","2","NA",101,"N","1","NA"
"2239","COUN_5_2_20",2019,"GCTH","6","NA",101,"N","1","NA"
"2240","COUN_5_2_20",2019,"WCSP","0","NA",1,"N","2","NA"
"2241","TELL_3_4_20",2019,"PAGP","0","97",NA,"N","1","NA"
"2242","TELL_3_4_20",2019,"PAGP","2","131",NA,"N","1","NA"
"2243","TELL_3_4_20",2019,"PAGP","2","162",NA,"N","1","NA"
"2244","TELL_3_4_20",2019,"PAGP","7","200",NA,"N","2","NA"
"2245","COUN_3_10_20",2019,"AMRO","9","300",NA,"N","1","NA"
"2246","COUN_3_10_20",2019,"FOSP","5","NA",101,"N","1","NA"
"2247","COUN_3_10_20",2019,"GCSP","2","NA",101,"N","1","NA"
"2248","COUN_3_10_20",2019,"LALO","0","NA",1,"N","2","NA"
"2249","COUN_3_10_20",2019,"LALO","8","NA",101,"N","1","NA"
"2250","COUN_3_10_20",2019,"SAVS","5","NA",101,"N","1","NA"
"2251","COUN_3_10_20",2019,"WESA","0","NA",1,"N","1","NA"
"2252","COUN_4_14_20",2019,"CORE","3","NA",1,"N","1","NA"
"2253","COUN_4_14_20",2019,"CORE","8","NA",1,"N","1","NA"
"2254","COUN_4_14_20",2019,"FOSP","0","NA",1,"N","1","NA"
"2255","COUN_4_14_20",2019,"GWTE","1","150",NA,"N","1","NA"
"2256","COUN_4_14_20",2019,"PAJA","6","400",NA,"N","2","NA"
"2257","COUN_4_14_20",2019,"PAJA","7","175",NA,"N","1","NA"
"2258","COUN_4_14_20",2019,"SAVS","1","NA",1,"N","1","NA"
"2259","COUN_4_14_20",2019,"SAVS","4","NA",1,"N","1","NA"
"2260","COUN_4_14_20",2019,"WIPT","3","200",NA,"N","1","NA"
"2261","COUN_4_14_20",2019,"WIWA","0","NA",1,"N","1","NA"
"2262","KOUG_1_15_20",2019,"ATSP","0","NA",101,"N","2","NA"
"2263","KOUG_1_15_20",2019,"ATSP","5","NA",1,"N","1","NA"
"2264","KOUG_1_15_20",2019,"CORE","2","NA",1,"N","1","NA"
"2265","KOUG_1_15_20",2019,"LALO","7","NA",101,"N","1","NA"
"2266","KOUG_1_15_20",2019,"OCWA","0","NA",101,"N","1","NA"
"2267","KOUG_1_15_20",2019,"SONG","1","NA",1,"N","4","NA"
"2268","TELL_5_16_20",2019,"WIPT","1","200",NA,"N","1","NA"
"2269","TELL_5_16_20",2019,"WIPT","9","200",NA,"N","1","NA"
"2270","TELL_3_17_20",2019,"AMGP","9","153",NA,"N","1","NA"
"2271","TELL_3_17_20",2019,"ATSP","6","NA",1,"N","1","NA"
"2272","TELL_3_17_20",2019,"FOSP","0","NA",101,"N","1","NA"
"2273","TELL_3_17_20",2019,"SAVS","0","NA",1,"N","2","NA"
"2274","TELL_3_17_20",2019,"SAVS","5","NA",1,"N","2","NA"
"2275","TELL_3_17_20",2019,"WISN","2","284",NA,"N","1","NA"
"2276","TELL_3_17_20",2019,"WISN","5","88",NA,"N","1","NA"
"2277","TELL_2_18_20",2019,"AMGP","0","255",NA,"N","1","NA"
"2278","TELL_2_18_20",2019,"AMPI","3","NA",101,"N","1","NA"
"2279","TELL_2_18_20",2019,"LALO","1","NA",101,"N","1","NA"
"2280","TELL_2_18_20",2019,"WESA","2","NA",1,"N","3","NA"
"2281","TELL_4_18_20",2019,"BTGO","4","200",NA,"N","1","NA"
"2282","TELL_4_18_20",2019,"GCSP","1","NA",101,"N","1","NA"
"2283","TELL_4_18_20",2019,"GCSP","9","NA",1,"N","1","NA"
"2284","TELL_4_18_20",2019,"LALO","0","NA",1,"N","2","NA"
"2285","TELL_4_18_20",2019,"LALO","1","NA",1,"N","1","NA"
"2286","TELL_4_18_20",2019,"LALO","2","NA",101,"N","1","NA"
"2287","TELL_4_18_20",2019,"LALO","9","NA",1,"N","2","NA"
"2288","TELL_4_18_20",2019,"LTJA","3","250",NA,"N","1","NA"
"2289","TELL_4_18_20",2019,"SAVS","0","NA",1,"N","1","NA"
"2290","TELL_4_18_20",2019,"SAVS","0","NA",101,"N","1","NA"
"2291","TELL_4_18_20",2019,"SAVS","2","NA",101,"N","1","NA"
"2292","TELL_4_18_20",2019,"SAVS","3","NA",101,"N","1","NA"
"2293","TELL_4_18_20",2019,"SAVS","5","NA",1,"N","2","NA"
"2294","TELL_4_18_20",2019,"SAVS","9","NA",1,"N","2","NA"
"2295","TELL_4_18_20",2019,"WESA","4","NA",1,"N","1","NA"
"2296","TELL_4_18_20",2019,"WIPT","0","350",NA,"N","1","NA"
"2297","KOUG_3_20_20",2019,"AMPI","5","NA",101,"N","1","NA"
"2298","KOUG_3_20_20",2019,"GCSP","2","NA",1,"N","2","NA"
"2299","KOUG_3_20_20",2019,"NOWH","4","NA",1,"N","1","NA"
"2300","KOUG_4_21_20",2019,"AMPI","4","NA",1,"N","1","NA"
"2301","KOUG_4_21_20",2019,"AMRO","2","300",NA,"N","1","NA"
"2302","KOUG_4_21_20",2019,"SQUIR","0","350",NA,"N","1","NA"
"2303","KOUG_4_21_20",2019,"SQUIR","2","320",NA,"N","2","NA"
"2304","KOUG_4_21_20",2019,"SQUIR","7","400",NA,"N","1","NA"
"2305","KOUG_4_21_20",2019,"SQUIR","9","350",NA,"N","2","NA"
"2306","KOUG_5_21_20",2019,"ARWA","0","NA",1,"N","1","NA"
"2307","KOUG_5_21_20",2019,"ATSP","0","NA",1,"N","2","NA"
"2308","KOUG_5_21_20",2019,"GCSP","0","NA",101,"N","1","NA"
"2309","KOUG_5_21_20",2019,"OCWA","7","NA",1,"N","1","NA"
"2310","KOUG_5_21_20",2019,"WESA","6","NA",101,"N","1","NA"
"2311","KOUG_5_21_20",2019,"WHIM","0","229",NA,"N","1","NA"
"2312","KOUG_5_21_20",2019,"WHIM","0","290",NA,"N","1","NA"
"2313","KOUG_5_21_20",2019,"WHIM","0","275",NA,"N","1","NA"
"2314","KOUG_5_21_20",2019,"WIPT","1","264",NA,"N","1","NA"
"2315","KOUG_5_25_20",2019,"GCSP","5","NA",101,"N","1","NA"
"2316","KOUG_3_29_21",2019,"ATSP","0","NA",1,"N","1","NA"
"2317","KOUG_3_29_21",2019,"FOSP","0","NA",1,"N","1","NA"
"2318","KOUG_3_29_21",2019,"SAVS","2","NA",101,"N","1","NA"
"2319","KOUG_3_29_21",2019,"SAVS","6","NA",1,"N","2","NA"
"2320","KOUG_3_29_21",2019,"WHIM","8","400",NA,"N","1","NA"
"2321","KOUG_3_29_21",2019,"YEWA","1","NA",101,"N","1","NA"
"2322","TELL_3_1_21",2019,"AMGP","6","86",NA,"N","1","NA"
"2323","TELL_3_1_21",2019,"GCSP","0","NA",101,"N","1","NA"
"2324","TELL_3_1_21",2019,"LALO","0","NA",1,"N","1","NA"
"2325","TELL_3_1_21",2019,"PAGP","8","92",NA,"N","1","NA"
"2326","TELL_3_1_21",2019,"ROPT","4","250",NA,"N","1","NA"
"2327","TELL_3_1_21",2019,"SAVS","0","NA",101,"N","2","NA"
"2328","TELL_3_1_21",2019,"SAVS","8","NA",1,"N","1","NA"
"2329","TELL_3_1_21",2019,"WATA","1","250",NA,"N","1","NA"
"2330","TELL_4_4_21",2019,"ATSP","1","NA",1,"N","1","NA"
"2331","TELL_4_4_21",2019,"ATSP","1","NA",1,"N","1","NA"
"2332","TELL_4_4_21",2019,"ATSP","2","NA",101,"N","1","NA"
"2333","TELL_4_4_21",2019,"GCSP","1","NA",1,"N","1","NA"
"2334","TELL_4_4_21",2019,"LALO","0","NA",1,"N","1","NA"
"2335","TELL_4_4_21",2019,"LALO","1","NA",101,"N","1","NA"
"2336","TELL_4_4_21",2019,"LALO","9","NA",101,"N","1","NA"
"2337","TELL_4_4_21",2019,"WIPT","3","275",NA,"N","1","NA"
"2338","TELL_4_4_21",2019,"WIPT","4","137",NA,"N","1","NA"
"2339","TELL_4_4_21",2019,"WIPT","5","200",NA,"N","1","NA"
"2340","TELL_4_4_21",2019,"WIPT","7","200",NA,"N","1","NA"
"2341","TELL_4_4_21",2019,"WIPT","8","150",NA,"N","1","NA"
"2342","KOUG_5_6_21",2019,"LALO","0","NA",1,"N","3","NA"
"2343","KOUG_5_6_21",2019,"SAVS","4","NA",1,"N","1","NA"
"2344","TELL_4_9_21",2019,"LALO","0","NA",1,"N","1","NA"
"2345","TELL_4_9_21",2019,"LALO","0","NA",1,"N","1","NA"
"2346","TELL_4_9_21",2019,"LALO","1","NA",101,"N","1","NA"
"2347","TELL_4_9_21",2019,"LALO","7","NA",101,"N","1","NA"
"2348","TELL_4_9_21",2019,"LTJA","9","288",NA,"N","1","NA"
"2349","TELL_4_9_21",2019,"SAVS","4","NA",1,"N","1","NA"
"2350","TELL_4_9_21",2019,"SAVS","6","NA",1,"N","1","NA"
"2351","TELL_4_9_21",2019,"WIPT","1","400",NA,"N","1","NA"
"2352","TELL_2_11_21",2019,"AMRO","5","30",NA,"N","1","NA"
"2353","TELL_2_11_21",2019,"SAVS","1","NA",1,"N","2","NA"
"2354","TELL_2_11_21",2019,"WIWA","4","NA",101,"N","1","NA"
"2355","TELL_2_11_21",2019,"YEWA","9","NA",1,"N","1","NA"
"2356","COUN_4_14_21",2019,"CANG","3","153",NA,"N","2","NA"
"2357","COUN_4_14_21",2019,"LALO","0","NA",1,"N","1","NA"
"2358","COUN_4_14_21",2019,"LALO","0","NA",1,"N","1","NA"
"2359","COUN_4_14_21",2019,"LALO","1","NA",1,"N","2","NA"
"2360","COUN_4_14_21",2019,"LALO","4","NA",101,"N","1","NA"
"2361","COUN_4_14_21",2019,"LTJA","2","250",NA,"N","1","NA"
"2362","COUN_4_14_21",2019,"WESA","7","NA",101,"N","1","NA"
"2363","COUN_4_14_21",2019,"WHIM","6","190",NA,"N","1","NA"
"2364","COUN_4_14_21",2019,"WIPT","0","300",NA,"N","1","NA"
"2365","COUN_4_14_21",2019,"WIPT","0","250",NA,"N","1","NA"
"2366","COUN_4_14_21",2019,"WIPT","0","175",NA,"N","1","NA"
"2367","TELL_3_17_21",2019,"PAGP","0","184",NA,"N","1","NA"
"2368","TELL_3_17_21",2019,"PAGP","2","259",NA,"N","1","NA"
"2369","TELL_4_18_21",2019,"BTGO","6","200",NA,"N","1","NA"
"2370","TELL_4_18_21",2019,"GCSP","5","NA",101,"N","1","NA"
"2371","TELL_4_18_21",2019,"LALO","0","NA",1,"N","2","NA"
"2372","TELL_4_18_21",2019,"LALO","2","NA",1,"N","1","NA"
"2373","TELL_4_18_21",2019,"LALO","8","NA",1,"N","1","NA"
"2374","TELL_4_18_21",2019,"SAVS","3","NA",1,"N","1","NA"
"2375","TELL_4_18_21",2019,"SAVS","5","NA",1,"N","1","NA"
"2376","TELL_4_18_21",2019,"WIPT","0","198",NA,"N","1","NA"
"2377","TELL_4_18_21",2019,"WIPT","0","250",NA,"N","1","NA"
"2378","TELL_4_18_21",2019,"WIPT","1","250",NA,"N","1","NA"
"2379","TELL_4_18_21",2019,"WIPT","9","300",NA,"N","1","NA"
"2380","TELL_1_19_21",2019,"LALO","0","NA",1,"N","3","NA"
"2381","TELL_1_19_21",2019,"ROPT","7","150",NA,"N","1","NA"
"2382","TELL_1_19_21",2019,"SAVS","0","NA",1,"N","2","NA"
"2383","TELL_1_19_21",2019,"SAVS","2","NA",1,"N","2","NA"
"2384","TELL_1_19_21",2019,"SAVS","3","NA",1,"N","1","NA"
"2385","TELL_1_19_21",2019,"WESA","0","NA",101,"N","1","NA"
"2386","TELL_1_19_21",2019,"WIPT","5","300",NA,"N","1","NA"
"2387","KOUG_4_21_21",2019,"SQUIR","7","220",NA,"N","1","NA"
"2388","KOUG_4_21_21",2019,"SQUIR","9","300",NA,"N","1","NA"
"2389","KOUG_5_21_21",2019,"SAVS","0","NA",101,"N","1","NA"
"2390","KOUG_5_21_21",2019,"WESA","1","NA",101,"N","1","NA"
"2391","TELL_2_22_21",2019,"LTJA","2","154",NA,"N","1","NA"
"2392","KOUG_3_29_22",2019,"ARWA","9","NA",101,"N","1","NA"
"2393","KOUG_3_29_22",2019,"SAVS","0","NA",1,"N","1","NA"
"2394","KOUG_3_29_22",2019,"WCSP","0","NA",101,"N","2","NA"
"2395","KOUG_3_29_22",2019,"WHIM","4","300",NA,"N","1","NA"
"2396","COUN_3_10_22",2019,"AMRO","3","310",NA,"N","1","NA"
"2397","COUN_3_10_22",2019,"GCTH","6","NA",1,"N","2","NA"
"2398","COUN_3_10_22",2019,"SAVS","9","NA",1,"N","1","NA"
"2399","TELL_5_16_22",2019,"ATSP","3","NA",101,"N","1","NA"
"2400","TELL_5_16_22",2019,"ATSP","7","NA",1,"N","1","NA"
"2401","TELL_5_16_22",2019,"WISN","0","15",NA,"N","2","NA"
"2402","TELL_4_18_22",2019,"BTGO","9","400",NA,"N","1","NA"
"2403","TELL_4_18_22",2019,"LALO","0","NA",1,"N","1","NA"
"2404","TELL_4_18_22",2019,"LALO","1","NA",1,"N","1","NA"
"2405","TELL_4_18_22",2019,"LALO","4","NA",1,"N","1","NA"
"2406","TELL_4_18_22",2019,"LTJA","3","150",NA,"N","1","NA"
"2407","TELL_4_18_22",2019,"PAGP","0","175",NA,"N","1","NA"
"2408","TELL_4_18_22",2019,"PAGP","6","350",NA,"N","1","NA"
"2409","TELL_4_18_22",2019,"SAVS","0","NA",1,"N","2","NA"
"2410","TELL_4_18_22",2019,"SEOW","3","400",NA,"N","1","NA"
"2411","TELL_4_18_22",2019,"WIPT","2","200",NA,"N","1","NA"
"2412","TELL_4_18_22",2019,"WIPT","5","350",NA,"N","1","NA"
"2413","KOUG_4_21_22",2019,"AMPI","0","NA",1,"N","1","NA"
"2414","KOUG_4_21_22",2019,"SNBU","0","NA",1,"N","2","NA"
"2415","KOUG_4_21_22",2019,"SNBU","6","NA",101,"N","1","NA"
"2416","KOUG_5_21_22",2019,"ARWA","5","NA",1,"N","1","NA"
"2417","KOUG_5_21_22",2019,"ATSP","0","NA",1,"N","1","NA"
"2418","KOUG_5_21_22",2019,"ATSP","4","NA",101,"N","2","NA"
"2419","KOUG_5_21_22",2019,"EYWA","2","NA",1,"N","1","NA"
"2420","KOUG_5_21_22",2019,"GCSP","4","NA",101,"N","1","NA"
"2421","KOUG_5_21_22",2019,"GCTH","0","NA",1,"N","2","NA"
"2422","KOUG_5_21_22",2019,"LALO","0","NA",1,"N","1","NA"
"2423","KOUG_5_21_22",2019,"SAVS","1","NA",1,"N","1","NA"
"2424","KOUG_5_21_22",2019,"WESA","0","NA",1,"N","2","NA"
"2425","KOUG_5_21_22",2019,"WESA","7","NA",1,"N","1","NA"
"2426","TELL_2_22_22",2019,"ATSP","1","NA",101,"N","1","NA"
"2427","TELL_2_22_22",2019,"LALO","1","NA",1,"N","1","NA"
"2428","TELL_2_22_22",2019,"PAGP","0","105",NA,"N","1","NA"
"2429","TELL_2_22_22",2019,"PAGP","5","118",NA,"N","1","NA"
"2430","TELL_2_22_22",2019,"SAVS","0","NA",1,"N","1","NA"
"2431","KOUG_5_25_22",2019,"GCTH","0","NA",101,"N","1","NA"
"2432","TELL_3_4_23",2019,"CORE","4","NA",101,"N","1","NA"
"2433","TELL_3_4_23",2019,"GCSP","5","NA",1,"N","1","NA"
"2434","TELL_3_4_23",2019,"LALO","0","NA",1,"N","4","NA"
"2435","TELL_3_4_23",2019,"SAVS","2","NA",1,"N","2","NA"
"2436","TELL_4_4_23",2019,"AMRO","1","240",NA,"N","1","NA"
"2437","TELL_4_4_23",2019,"ATSP","0","NA",1,"N","2","NA"
"2438","TELL_4_4_23",2019,"WESA","0","NA",1,"N","4","NA"
"2439","TELL_4_4_23",2019,"WIPT","2","129",NA,"N","1","NA"
"2440","TELL_4_4_23",2019,"WIPT","2","130",NA,"N","1","NA"
"2441","KOUG_4_6_23",2019,"ATSP","0","NA",101,"N","1","NA"
"2442","KOUG_4_6_23",2019,"GCSP","8","NA",1,"N","2","NA"
"2443","KOUG_4_6_23",2019,"SQUIR","0","30",NA,"N","1","NA"
"2444","KOUG_4_6_23",2019,"SQUIR","0","25",NA,"N","1","NA"
"2445","KOUG_4_6_23",2019,"SQUIR","0","68",NA,"N","1","NA"
"2446","KOUG_4_6_23",2019,"SQUIR","2","209",NA,"N","1","NA"
"2447","KOUG_4_6_23",2019,"SQUIR","3","210",NA,"N","1","NA"
"2448","KOUG_4_6_23",2019,"SQUIR","3","213",NA,"N","1","NA"
"2449","KOUG_4_6_23",2019,"SQUIR","5","168",NA,"N","1","NA"
"2450","KOUG_4_6_23",2019,"SQUIR","5","263",NA,"N","1","NA"
"2451","KOUG_4_6_23",2019,"SQUIR","9","240",NA,"N","1","NA"
"2452","KOUG_4_6_23",2019,"WIPT","1","150",NA,"N","1","NA"
"2453","KOUG_4_6_23",2019,"WIPT","6","150",NA,"N","1","NA"
"2454","KOUG_5_6_23",2019,"AMPI","0","NA",1,"N","2","NA"
"2455","KOUG_5_6_23",2019,"GCSP","0","NA",101,"N","3","NA"
"2456","KOUG_5_6_23",2019,"SAVS","4","NA",101,"N","1","NA"
"2457","COUN_4_14_23",2019,"LALO","0","NA",101,"N","1","NA"
"2458","COUN_4_14_23",2019,"LALO","1","NA",101,"N","1","NA"
"2459","COUN_4_14_23",2019,"LALO","1","NA",1,"N","1","NA"
"2460","COUN_4_14_23",2019,"LALO","8","NA",1,"N","2","NA"
"2461","COUN_4_14_23",2019,"SANDPIPER - SM","9","NA",1,"N","1","NA"
"2462","COUN_4_14_23",2019,"SAVS","2","NA",101,"N","1","NA"
"2463","COUN_4_14_23",2019,"WESA","9","NA",1,"N","1","NA"
"2464","COUN_4_14_23",2019,"WHIM","9","350",NA,"N","1","NA"
"2465","COUN_4_14_23",2019,"WIPT","4","150",NA,"N","1","NA"
"2466","COUN_4_14_23",2019,"WIPT","4","200",NA,"N","1","NA"
"2467","COUN_4_14_23",2019,"WIPT","6","196",NA,"N","1","NA"
"2468","COUN_4_14_23",2019,"WIPT","7","164",NA,"N","1","NA"
"2469","KOUG_1_15_23",2019,"ATSP","0","NA",1,"N","2","NA"
"2470","KOUG_1_15_23",2019,"ATSP","2","NA",1,"N","2","NA"
"2471","KOUG_1_15_23",2019,"SAVS","8","NA",1,"N","1","NA"
"2472","TELL_5_16_23",2019,"AMRO","8","150",NA,"N","1","NA"
"2473","TELL_5_16_23",2019,"ATSP","0","NA",101,"N","1","NA"
"2474","TELL_5_16_23",2019,"ATSP","1","NA",101,"N","1","NA"
"2475","TELL_5_16_23",2019,"ATSP","4","NA",101,"N","1","NA"
"2476","TELL_5_16_23",2019,"CORE","1","NA",101,"N","2","NA"
"2477","TELL_5_16_23",2019,"WIPT","1","240",NA,"N","1","NA"
"2478","TELL_5_16_23",2019,"WIPT","2","250",NA,"N","1","NA"
"2479","TELL_3_17_23",2019,"GCSP","0","NA",1,"N","2","NA"
"2480","TELL_3_17_23",2019,"LALO","5","NA",1,"N","2","NA"
"2481","TELL_3_17_23",2019,"PAGP","2","293",NA,"N","1","NA"
"2482","TELL_3_17_23",2019,"SAVS","0","NA",1,"N","4","NA"
"2483","TELL_3_17_23",2019,"SAVS","1","NA",1,"N","2","NA"
"2484","TELL_3_17_23",2019,"WESA","1","NA",101,"N","2","NA"
"2485","TELL_2_18_23",2019,"BLUE","7","NA",1,"N","1","NA"
"2486","TELL_2_18_23",2019,"GCSP","1","NA",101,"N","1","NA"
"2487","TELL_2_18_23",2019,"LALO","5","NA",1,"N","1","NA"
"2488","TELL_2_18_23",2019,"WESA","0","NA",1,"N","2","NA"
"2489","TELL_3_4_24",2019,"PAGP","0","250",NA,"N","1","NA"
"2490","TELL_3_4_24",2019,"PAGP","1","200",NA,"N","1","NA"
"2491","TELL_3_4_24",2019,"PAGP","2","175",NA,"N","1","NA"
"2492","TELL_4_4_24",2019,"LALO","0","NA",1,"N","1","NA"
"2493","TELL_4_4_24",2019,"LALO","3","NA",1,"N","1","NA"
"2494","TELL_4_4_24",2019,"LALO","4","NA",101,"N","1","NA"
"2495","TELL_4_4_24",2019,"LALO","6","NA",101,"N","1","NA"
"2496","TELL_4_4_24",2019,"MEGU","2","110",NA,"N","1","NA"
"2497","TELL_4_4_24",2019,"WESA","1","NA",101,"N","1","NA"
"2498","TELL_4_4_24",2019,"WHIM","4","200",NA,"N","1","NA"
"2499","TELL_4_4_24",2019,"WIPT","0","145",NA,"N","1","NA"
"2500","TELL_4_4_24",2019,"WIPT","2","120",NA,"N","1","NA"
"2501","TELL_4_4_24",2019,"WIPT","7","200",NA,"N","1","NA"
"2502","KOUG_4_6_24",2019,"AMRO","0","200",NA,"N","1","NA"
"2503","KOUG_4_6_24",2019,"AMRO","0","206",NA,"N","1","NA"
"2504","KOUG_4_6_24",2019,"AMRO","6","250",NA,"N","1","NA"
"2505","KOUG_4_6_24",2019,"ATSP","0","NA",101,"N","1","NA"
"2506","KOUG_4_6_24",2019,"ATSP","2","NA",1,"N","1","NA"
"2507","KOUG_4_6_24",2019,"WIPT","1","300",NA,"N","1","NA"
"2508","TELL_4_9_24",2019,"GCSP","0","NA",101,"N","1","NA"
"2509","TELL_4_9_24",2019,"GCSP","0","NA",1,"N","1","NA"
"2510","TELL_4_9_24",2019,"LALO","0","NA",1,"N","1","NA"
"2511","TELL_4_9_24",2019,"LALO","1","NA",1,"N","1","NA"
"2512","TELL_4_9_24",2019,"PAGP","3","360",NA,"N","1","NA"
"2513","TELL_4_9_24",2019,"PAGP","4","300",NA,"N","1","NA"
